"ID";"Leeftijd";"Marges";"RegioS";"ErvarenGezondheidGoedZeerGoed_1";"EenOfMeerLichamelijkeBeperkingen_3";"BeperkingInBewegen_6";"Ondergewicht_7";"NormaalGewicht_8";"Overgewicht_9";"MatigOvergewicht_10";"ErnstigOvergewichtObesitas_11";"VoldoetAanBeweegrichtlijn_12";"WekelijksSporter_13";"Rokers_17";"OvermatigDrinker_20"
"3288";"80200";"MBG0095";"GM0772";"    65.5";"    31.1";"    24.7";"     1.6";"    43.3";"    60.0";"    41.7";"    20.0";"    37.2";"    37.9";"    13.3";"     9.9"
"3289";"80200";"MBG0095";"GM0230";"    75.2";"    29.7";"    21.9";"     1.9";"    44.3";"    64.1";"    46.2";"    22.1";"    43.3";"    35.6";"     9.6";"     7.9"
"3290";"80200";"MBG0095";"GM0114";"    71.4";"    36.0";"    30.4";"     3.3";"    42.8";"    65.8";"    47.8";"    22.6";"    36.4";"    27.5";"    14.6";"     6.9"
"3291";"80200";"MBG0095";"GM0388";"    74.1";"    31.0";"    24.8";"     3.9";"    45.4";"    63.5";"    44.3";"    23.9";"    45.3";"    38.5";"    10.3";"    10.5"
"3292";"80200";"MBG0095";"GM0153";"    66.0";"    36.3";"    30.5";"     3.4";"    38.2";"    68.6";"    48.5";"    24.5";"    44.7";"    35.9";"    13.8";"     9.9"
"3293";"80200";"MBG0095";"GM0232";"    79.1";"    29.0";"    21.9";"     2.7";"    45.6";"    62.0";"    45.9";"    19.9";"    43.4";"    40.9";"     9.6";"     8.8"
"3294";"80200";"MBG0095";"GM0233";"    75.5";"    27.2";"    21.1";"     1.8";"    48.1";"    60.3";"    45.9";"    18.3";"    41.9";"    39.9";"    10.4";"     9.4"
"3295";"80200";"MBG0095";"GM0777";"    71.8";"    34.1";"    25.9";"     3.1";"    40.1";"    64.9";"    47.0";"    20.8";"    42.9";"    38.3";"    10.0";"     8.4"
"3296";"80200";"MBG0095";"GM1940";"    77.5";"    29.0";"    23.5";"     2.9";"    46.9";"    61.5";"    44.7";"    20.8";"    51.1";"    37.0";"    11.2";"     9.5"
"3297";"80200";"MBG0095";"GM0779";"    72.0";"    29.2";"    22.7";"     2.4";"    41.2";"    67.7";"    49.5";"    22.8";"    48.7";"    40.9";"    11.2";"    12.0"
"3298";"80200";"MBG0095";"GM1771";"    72.8";"    32.3";"    23.1";"     3.3";"    42.9";"    64.4";"    45.7";"    22.9";"    46.0";"    41.8";"    12.4";"    11.9"
"3299";"80200";"MBG0095";"GM1652";"    70.1";"    29.5";"    23.0";"     3.0";"    42.9";"    65.1";"    49.2";"    19.8";"    53.3";"    45.4";"     9.7";"    10.3"
"3300";"80200";"MBG0095";"GM0907";"    73.6";"    38.5";"    24.6";"     1.5";"    47.7";"    66.5";"    53.6";"    17.4";"    53.2";"    34.3";"    13.1";"     8.3"
"3301";"80200";"MBG0095";"GM0784";"    66.4";"    29.9";"    22.6";"     2.2";"    37.3";"    70.5";"    52.6";"    22.2";"    43.6";"    47.6";"    11.3";"     7.8"
"3302";"80200";"MBG0095";"GM1924";"    72.6";"    30.4";"    23.7";"     2.6";"    37.9";"    70.9";"    46.3";"    29.9";"    34.3";"    30.0";"    14.3";"     9.4"
"3303";"80200";"MBG0095";"GM0664";"    69.2";"    27.3";"    23.6";"     3.2";"    47.4";"    59.9";"    48.0";"    15.2";"    46.3";"    37.8";"    11.5";"     8.0"
"3304";"80200";"MBG0095";"GM0785";"    71.0";"    28.5";"    23.7";"     1.4";"    41.0";"    67.6";"    47.5";"    24.4";"    46.7";"    46.7";"     8.5";"    10.0"
"3305";"80200";"MBG0095";"GM1942";"    76.2";"    24.0";"    18.7";"     2.1";"    55.1";"    50.1";"    39.7";"    12.5";"    44.4";"    44.9";"    11.1";"    11.3"
"3306";"80200";"MBG0095";"GM0512";"    69.0";"    32.7";"    27.7";"     2.4";"    43.9";"    63.3";"    41.0";"    26.2";"    35.0";"    31.8";"    13.3";"     6.8"
"3307";"80200";"MBG0095";"GM0513";"    71.1";"    28.8";"    24.2";"     2.0";"    45.4";"    59.0";"    42.7";"    18.7";"    41.2";"    36.6";"    11.6";"     7.6"
"3308";"80200";"MBG0095";"GM0786";"    73.8";"    33.6";"    26.2";"     3.2";"    48.4";"    61.9";"    46.8";"    20.1";"    48.4";"    46.5";"    12.4";"    15.9"
"3309";"80200";"MBG0095";"GM0518";"    61.1";"    34.4";"    28.5";"     2.7";"    42.9";"    60.0";"    41.2";"    20.8";"    32.4";"    32.1";"    13.6";"     8.3"
"3310";"80200";"MBG0095";"GM0014";"    69.6";"    29.4";"    24.7";"     2.0";"    47.4";"    58.7";"    40.8";"    20.8";"    42.3";"    37.6";"    15.0";"     8.5"
"3311";"80200";"MBG0095";"GM1729";"    67.9";"    30.7";"    22.8";"     3.8";"    44.4";"    63.4";"    46.9";"    20.7";"    36.7";"    35.8";"    13.3";"    11.3"
"3312";"80200";"MBG0095";"GM0158";"    73.4";"    28.2";"    22.1";"     1.3";"    44.0";"    63.9";"    47.5";"    20.0";"    50.0";"    41.8";"    11.8";"     8.3"
"3313";"80200";"MBG0095";"GM0788";"    76.0";"    25.7";"    18.9";"     3.6";"    45.9";"    62.3";"    48.5";"    17.9";"    47.2";"    47.2";"    11.5";"     8.4"
"3314";"80200";"MBG0095";"GM0392";"    70.3";"    28.0";"    23.5";"     2.4";"    47.3";"    56.4";"    42.0";"    16.3";"    48.1";"    42.7";"    12.0";"    13.0"
"3315";"80200";"MBG0095";"GM0394";"    72.7";"    24.7";"    18.4";"     2.3";"    43.7";"    60.2";"    44.0";"    18.4";"    47.0";"    40.0";"    10.0";"    10.5"
"3316";"80200";"MBG0095";"GM1655";"    70.9";"    34.7";"    26.0";"     4.2";"    39.9";"    69.2";"    48.2";"    26.7";"    42.4";"    44.9";"    12.4";"    12.1"
"3317";"80200";"MBG0095";"GM0160";"    74.2";"    29.1";"    21.4";"     1.2";"    40.3";"    65.5";"    45.9";"    22.5";"    40.4";"    31.1";"    11.5";"     7.1"
"3318";"80200";"MBG0095";"GM0243";"    74.2";"    25.2";"    21.1";"     2.6";"    43.4";"    64.0";"    48.3";"    19.3";"    46.0";"    41.7";"     8.9";"     8.8"
"3319";"80200";"MBG0095";"GM0523";"    69.0";"    34.5";"    28.6";"       .";"    38.1";"    70.7";"    49.3";"    26.0";"    28.9";"    26.2";"    10.8";"     5.9"
"3320";"80200";"MBG0095";"GM0072";"    74.9";"    30.8";"    25.1";"     3.3";"    45.1";"    63.8";"    46.5";"    21.7";"    50.8";"    33.8";"    16.2";"     7.5"
"3321";"80200";"MBG0095";"GM0244";"    75.8";"    29.0";"    22.1";"     2.0";"    45.5";"    63.0";"    45.3";"    21.8";"    48.3";"    36.9";"     9.4";"     7.3"
"3322";"80200";"MBG0095";"GM0396";"    72.9";"    30.8";"    25.9";"     3.4";"    43.5";"    64.9";"    47.7";"    21.6";"    46.2";"    43.8";"    10.3";"    10.6"
"3323";"80200";"MBG0095";"GM0397";"    76.8";"    23.5";"    20.3";"     1.6";"    55.7";"    53.8";"    44.4";"    12.8";"    53.4";"    55.3";"    12.1";"    13.2"
"3324";"80200";"MBG0095";"GM0246";"    74.8";"    29.2";"    23.2";"     2.5";"    40.6";"    67.6";"    48.2";"    23.9";"    45.2";"    33.8";"     8.9";"    10.7"
"3325";"80200";"MBG0095";"GM0074";"    73.9";"    29.9";"    23.7";"     3.0";"    46.6";"    61.2";"    46.5";"    18.4";"    49.2";"    40.1";"    11.5";"     5.3"
"3326";"80200";"MBG0095";"GM0398";"    74.4";"    24.2";"    17.8";"     1.4";"    47.3";"    60.8";"    46.1";"    18.1";"    48.9";"    45.7";"    10.7";"     8.5"
"3327";"80200";"MBG0095";"GM0917";"    58.0";"    39.1";"    32.9";"     2.0";"    40.7";"    63.0";"    41.5";"    23.6";"    29.8";"    27.6";"    15.3";"     7.1"
"3328";"80200";"MBG0095";"GM1658";"    76.6";"    26.0";"    19.1";"     3.5";"    46.8";"    62.5";"    49.4";"    17.6";"    50.2";"    49.4";"    12.3";"     7.7"
"3329";"80200";"MBG0095";"GM0399";"    80.2";"    19.6";"    15.6";"     2.1";"    57.2";"    52.1";"    41.6";"    14.2";"    57.6";"    54.3";"     7.4";"     8.5"
"3330";"80200";"MBG0095";"GM0400";"    69.3";"    32.0";"    26.8";"     1.8";"    39.7";"    67.3";"    48.1";"    23.0";"    40.8";"    29.5";"    15.1";"     9.1"
"3331";"80200";"MBG0095";"GM0163";"    76.9";"    27.9";"    21.8";"     1.9";"    38.7";"    68.6";"    51.9";"    20.6";"    46.0";"    39.7";"    11.7";"     9.0"
"3332";"80200";"MBG0095";"GM0530";"    72.4";"    35.0";"    27.9";"     3.0";"    40.5";"    68.6";"    49.2";"    24.4";"    40.2";"    37.9";"    15.4";"    12.8"
"3333";"80200";"MBG0095";"GM0794";"    67.1";"    30.6";"    23.9";"     1.5";"    42.0";"    63.7";"    44.3";"    22.2";"    38.4";"    39.4";"    13.7";"    10.1"
"3334";"80200";"MBG0095";"GM0531";"    69.6";"    29.5";"    24.8";"     2.3";"    38.7";"    69.0";"    48.7";"    24.6";"    34.3";"    33.1";"     8.6";"     7.8"
"3335";"80200";"MBG0095";"GM0164";"    71.0";"    27.3";"    21.3";"     1.4";"    40.6";"    63.2";"    43.9";"    21.3";"    46.1";"    38.3";"    12.0";"     9.8"
"3336";"80200";"MBG0095";"GM0796";"    70.2";"    28.7";"    22.2";"     1.5";"    43.3";"    60.5";"    43.3";"    19.1";"    39.9";"    41.6";"    12.9";"    10.6"
"3337";"80200";"MBG0095";"GM0252";"    76.6";"    26.7";"    17.6";"     3.5";"    55.5";"    55.2";"    40.1";"    19.9";"    48.6";"    55.7";"    11.3";"    10.9"
"3338";"80200";"MBG0095";"GM0797";"    71.6";"    27.7";"    21.6";"     2.6";"    47.7";"    60.3";"    43.9";"    20.1";"    39.1";"    45.7";"     9.8";"     8.8"
"3339";"80200";"MBG0095";"GM0534";"    78.4";"    28.1";"    19.4";"     2.0";"    48.2";"    61.4";"    47.8";"    18.1";"    51.9";"    47.1";"    10.9";"    14.4"
"3340";"80200";"MBG0095";"GM0798";"    74.7";"    31.3";"    22.7";"     2.8";"    45.0";"    62.7";"    45.5";"    21.1";"    47.6";"    47.4";"     8.9";"    11.3"
"3341";"80200";"MBG0095";"GM0402";"    69.6";"    27.8";"    22.3";"     2.0";"    49.4";"    55.3";"    42.3";"    15.2";"    42.3";"    39.8";"    12.7";"    10.8"
"3342";"80200";"MBG0095";"GM1963";"    75.5";"    26.2";"    21.3";"     1.5";"    43.1";"    65.0";"    49.4";"    19.3";"    38.7";"    35.4";"     9.5";"     7.9"
"3343";"80200";"MBG0095";"GM1735";"    75.1";"    27.1";"    22.0";"     2.0";"    42.1";"    62.3";"    45.5";"    19.3";"    45.9";"    37.6";"     9.3";"     8.6"
"3344";"80200";"MBG0095";"GM1966";"    74.1";"    27.2";"    22.5";"     1.9";"    46.3";"    60.2";"    45.0";"    18.2";"    41.5";"    31.0";"    12.1";"     8.2"
"3345";"80200";"MBG0095";"GM1911";"    73.9";"    28.0";"    22.3";"     2.1";"    46.6";"    62.1";"    43.7";"    22.4";"    44.1";"    34.2";"    11.1";"     5.7"
"3346";"80200";"MBG0095";"GM0118";"    67.6";"    34.8";"    25.9";"     2.9";"    47.9";"    61.9";"    45.9";"    20.5";"    40.5";"    35.7";"    15.7";"    11.6"
"3347";"80200";"MBG0095";"GM0405";"    72.4";"    23.7";"    17.7";"     2.0";"    47.2";"    60.5";"    44.4";"    19.7";"    43.4";"    41.9";"    12.7";"    11.8"
"3348";"80200";"MBG0095";"GM1507";"    70.7";"    27.3";"    18.1";"     2.5";"    41.6";"    64.5";"    48.9";"    18.7";"    53.0";"    46.2";"     8.7";"     8.0"
"3349";"80200";"MBG0095";"GM0321";"    73.5";"    27.3";"    22.2";"     1.7";"    44.7";"    62.2";"    46.3";"    19.1";"       .";"       .";"     9.3";"     7.5"
"3350";"80200";"MBG0095";"GM0406";"    75.7";"    24.9";"    19.4";"     1.5";"    51.1";"    55.6";"    43.7";"    14.5";"    42.4";"    42.9";"    13.8";"    11.9"
"3351";"80200";"MBG0095";"GM0677";"    70.1";"    29.8";"    24.5";"     3.4";"    37.7";"    69.7";"    50.9";"    23.2";"    42.5";"    33.3";"    14.5";"     7.8"
"3352";"80200";"MBG0095";"GM0353";"    69.3";"    29.9";"    23.8";"     2.2";"    44.3";"    63.5";"    47.0";"    20.1";"       .";"       .";"    16.2";"    14.1"
"3353";"80200";"MBG0095";"GM1884";"    77.7";"    24.1";"    18.1";"     0.9";"    43.7";"    64.7";"    48.0";"    20.6";"    48.1";"    43.6";"     9.6";"    11.8"
"3354";"80200";"MBG0095";"GM0166";"    73.0";"    29.3";"    22.4";"     1.5";"    42.0";"    64.5";"    43.9";"    24.0";"    44.2";"    32.1";"    13.2";"     7.6"
"3355";"80200";"MBG0095";"GM0678";"    72.6";"    31.0";"    24.7";"     2.3";"    42.6";"    65.7";"    47.4";"    22.4";"    46.4";"    36.9";"     9.0";"     6.4"
"3356";"80200";"MBG0095";"GM0537";"    71.7";"    33.1";"    25.6";"     1.8";"    40.9";"    67.3";"    44.0";"    27.6";"    42.2";"    29.0";"    12.9";"    10.3"
"3357";"80200";"MBG0095";"GM0928";"    59.6";"    36.4";"    30.8";"     2.5";"    35.1";"    69.5";"    47.8";"    24.7";"    30.1";"    29.3";"    18.7";"     5.8"
"3358";"80200";"MBG0095";"GM1598";"    79.7";"    23.8";"    18.5";"     3.2";"    48.6";"    59.8";"    44.2";"    19.8";"    51.5";"    45.6";"    10.6";"    11.0"
"3359";"80200";"MBG0095";"GM0542";"    73.4";"    26.7";"    20.1";"     3.3";"    40.0";"    68.5";"    50.7";"    22.5";"    36.8";"    35.3";"     9.9";"     9.1"
"3360";"80200";"MBG0095";"GM1931";"    74.1";"    27.1";"    21.6";"     2.8";"    44.1";"    61.6";"    44.9";"    19.8";"    40.2";"    34.0";"     9.4";"     9.0"
"3361";"80200";"MBG0095";"GM1659";"    74.1";"    26.4";"    21.2";"     2.5";"    44.3";"    64.7";"    49.3";"    19.7";"    47.2";"    45.6";"    12.6";"     9.7"
"3362";"80200";"MBG0095";"GM1685";"    70.7";"    30.9";"    22.0";"     3.4";"    42.6";"    65.1";"    48.9";"    20.4";"    52.0";"    38.7";"     8.4";"     8.2"
"3363";"80200";"MBG0095";"GM0882";"    59.6";"    36.7";"    29.9";"     1.3";"    37.0";"    68.8";"    46.1";"    25.8";"    31.5";"    32.2";"    14.3";"     6.0"
"3364";"80200";"MBG0095";"GM0415";"    70.3";"    28.0";"    22.1";"     2.6";"    48.8";"    60.3";"    46.1";"    18.2";"    43.4";"    46.6";"    11.4";"    12.3"
"3365";"80200";"MBG0095";"GM0416";"    79.0";"    25.6";"    19.5";"     2.3";"    47.6";"    60.8";"    48.2";"    16.3";"    52.9";"    45.6";"    10.2";"     8.7"
"3366";"80200";"MBG0095";"GM1621";"    78.6";"    23.7";"    18.8";"     2.6";"    47.9";"    60.7";"    45.0";"    19.9";"    42.5";"    39.2";"    10.8";"    10.4"
"3367";"80200";"MBG0095";"GM0417";"    81.5";"    21.9";"    17.3";"     3.7";"    56.5";"    51.7";"    44.6";"    10.3";"    49.2";"    53.7";"    11.4";"    18.6"
"3368";"80200";"MBG0095";"GM0080";"    70.4";"    28.7";"    22.6";"     2.8";"    44.7";"    61.4";"    44.6";"    20.2";"    46.8";"    39.6";"    13.9";"     7.5"
"3369";"80200";"MBG0095";"GM0546";"    67.4";"    30.5";"    24.2";"     2.5";"    46.0";"    58.5";"    42.8";"    18.1";"    44.1";"    40.2";"    10.9";"    11.3"
"3370";"80200";"MBG0095";"GM0547";"    76.0";"    28.2";"    22.5";"     3.6";"    50.8";"    58.7";"    42.6";"    20.4";"    45.1";"    47.0";"    11.0";"    13.7"
"3371";"80200";"MBG0095";"GM1916";"    70.3";"    27.0";"    20.5";"     2.0";"    45.2";"    58.2";"    44.0";"    16.0";"    34.4";"    37.2";"    12.0";"     8.5"
"3372";"80200";"MBG0095";"GM0995";"    70.3";"    34.3";"    27.6";"     2.7";"    41.9";"    67.4";"    44.8";"    28.3";"    44.7";"    35.7";"    12.8";"    11.6"
"3373";"80200";"MBG0095";"GM1640";"    68.6";"    28.7";"    20.6";"     1.8";"    43.9";"    62.5";"    48.3";"    17.2";"    49.8";"    35.3";"    11.4";"     7.7"
"3374";"80200";"MBG0095";"GM0327";"    77.1";"    24.4";"    18.4";"     3.1";"    50.7";"    56.0";"    42.5";"    16.6";"       .";"       .";"     9.0";"     8.1"
"3375";"80200";"MBG0095";"GM1705";"    73.0";"    27.5";"    21.0";"     2.4";"    43.3";"    63.2";"    47.3";"    19.3";"    50.1";"    44.5";"    10.4";"    10.7"
"3376";"80200";"MBG0095";"GM0553";"    75.6";"    28.2";"    21.5";"     3.3";"    48.7";"    61.3";"    47.0";"    18.8";"    43.7";"    40.4";"    12.3";"    13.8"
"3377";"80200";"MBG0095";"GM0262";"    77.2";"    24.8";"    17.6";"     2.4";"    50.9";"    56.3";"    42.3";"    17.3";"    47.6";"    43.0";"     8.0";"     7.2"
"3378";"80200";"MBG0095";"GM0809";"    68.4";"    31.4";"    23.6";"     2.3";"    42.2";"    66.5";"    47.5";"    23.3";"    38.7";"    37.9";"    14.2";"     9.4"
"3379";"80200";"MBG0095";"GM0331";"    71.0";"    33.2";"    25.2";"     2.2";"    42.8";"    65.4";"    50.0";"    19.3";"       .";"       .";"    12.1";"     8.0"
"3380";"80200";"MBG0095";"GM0024";"    73.9";"    29.8";"    24.2";"     5.1";"    45.8";"    65.6";"    48.6";"    23.0";"    46.5";"    35.9";"    13.7";"    12.0"
"3381";"80200";"MBG0095";"GM0168";"    68.7";"    30.5";"    22.6";"     2.2";"    39.2";"    68.4";"    48.4";"    24.1";"    45.5";"    36.4";"    10.1";"    10.1"
"3382";"80200";"MBG0095";"GM0263";"    66.7";"    32.3";"    23.5";"     3.4";"    39.4";"    68.1";"    46.0";"    26.5";"    40.4";"    30.6";"    16.1";"     8.5"
"3383";"80200";"MBG0095";"GM1641";"    69.1";"    32.0";"    24.5";"     2.0";"    41.9";"    65.6";"    47.7";"    21.7";"    47.2";"    36.5";"    15.5";"     8.8"
"3384";"80200";"MBG0095";"GM0556";"    70.7";"    31.6";"    25.7";"     2.1";"    41.5";"    68.1";"    45.9";"    27.6";"    34.3";"    36.2";"    11.5";"    11.7"
"3385";"80200";"MBG0095";"GM0935";"    60.2";"    35.1";"    28.1";"     1.9";"    38.5";"    64.1";"    45.2";"    20.7";"    35.4";"    33.1";"    14.6";"    10.3"
"3386";"80200";"MBG0095";"GM0420";"    73.7";"    27.8";"    20.9";"     2.4";"    45.6";"    62.6";"    48.5";"    17.8";"    47.2";"    38.6";"    13.4";"    11.6"
"3387";"80200";"MBG0095";"GM0938";"    64.1";"    31.1";"    25.1";"     3.0";"    44.6";"    62.0";"    46.3";"    19.1";"    38.9";"    40.7";"    12.2";"     7.8"
"3388";"80200";"MBG0095";"GM1948";"    72.0";"    29.4";"    22.1";"     1.9";"    41.4";"    63.6";"    48.2";"    17.9";"    45.9";"    42.6";"    11.4";"     8.8"
"3389";"80200";"MBG0095";"GM0119";"    79.3";"    31.7";"    25.9";"     3.8";"    49.7";"    61.8";"    50.3";"    16.8";"    52.3";"    34.5";"    14.5";"    14.7"
"3390";"80200";"MBG0095";"GM0687";"    75.5";"    26.4";"    19.2";"     2.1";"    49.9";"    57.9";"    46.6";"    14.5";"    46.2";"    37.1";"     9.7";"     9.2"
"3391";"80200";"MBG0095";"GM1842";"    77.7";"    25.3";"    17.9";"     2.3";"    51.2";"    55.9";"    42.9";"    15.9";"    45.7";"    43.0";"     8.3";"     8.2"
"3392";"80200";"MBG0095";"GM1731";"    71.9";"    32.4";"    27.1";"     2.2";"    43.2";"    65.7";"    48.9";"    21.1";"    44.4";"    37.9";"    11.1";"     8.7"
"3393";"80200";"MBG0095";"GM1952";"    67.3";"    31.7";"    27.7";"     2.1";"    39.2";"    69.7";"    49.2";"    25.2";"    37.9";"    30.2";"    14.9";"     7.3"
"3394";"80200";"MBG0095";"GM0815";"    73.6";"    32.0";"    23.7";"     3.7";"    44.5";"    65.5";"    48.2";"    22.3";"    52.5";"    46.7";"    10.2";"     6.9"
"3395";"80200";"MBG0095";"GM1709";"    73.5";"    32.1";"    27.1";"     2.6";"    40.9";"    68.6";"    48.1";"    25.3";"    41.6";"    41.0";"    14.3";"    11.7"
"3396";"80200";"MBG0095";"GM1978";"    76.5";"    27.6";"    21.9";"     3.4";"    41.3";"    65.5";"    46.9";"    22.6";"    40.6";"    32.9";"     8.4";"     8.6"
"3397";"80200";"MBG0095";"GM1955";"    69.4";"    36.4";"    29.1";"     1.8";"    37.9";"    70.0";"    48.3";"    26.3";"    39.0";"    37.1";"     9.6";"     7.9"
"3398";"80200";"MBG0095";"GM0335";"    76.5";"    24.8";"    16.8";"     2.5";"    47.5";"    60.7";"    46.6";"    17.9";"       .";"       .";"    11.6";"    10.5"
"3399";"80200";"MBG0095";"GM0944";"    79.3";"    25.9";"    16.3";"     4.0";"    53.0";"    54.5";"    44.9";"    12.9";"    58.7";"    48.5";"     7.8";"    10.3"
"3400";"80200";"MBG0095";"GM1740";"    70.5";"    32.2";"    23.8";"     2.8";"    35.2";"    71.5";"    50.6";"    25.1";"    37.9";"    31.3";"     9.8";"     7.2"
"3401";"80200";"MBG0095";"GM0946";"    70.4";"    32.9";"    24.4";"     3.0";"    45.2";"    65.0";"    49.1";"    20.7";"    52.6";"    38.0";"    13.9";"     6.6"
"3402";"80200";"MBG0095";"GM0356";"    68.5";"    27.7";"    19.3";"     2.5";"    42.0";"    61.9";"    44.5";"    19.8";"       .";"       .";"    12.3";"     8.6"
"3403";"80200";"MBG0095";"GM0569";"    74.4";"    26.9";"    19.9";"     3.0";"    44.8";"    64.1";"    47.3";"    21.2";"    46.4";"    46.7";"     8.9";"    10.7"
"3404";"80200";"MBG0095";"GM0267";"    74.4";"    26.5";"    17.7";"     2.3";"    47.0";"    60.7";"    45.4";"    18.9";"    47.1";"    42.3";"    11.4";"     9.2"
"3405";"80200";"MBG0095";"GM0268";"    64.2";"    29.7";"    23.1";"     2.0";"    46.9";"    58.7";"    42.3";"    19.1";"    41.3";"    41.7";"    10.8";"     9.5"
"3406";"80200";"MBG0095";"GM1930";"    70.1";"    31.7";"    27.7";"     1.4";"    34.2";"    73.7";"    51.4";"    26.8";"    35.2";"    31.8";"    14.7";"     8.7"
"3407";"80200";"MBG0095";"GM1970";"    79.8";"    24.7";"    18.5";"     2.8";"    47.7";"    61.8";"    47.8";"    18.1";"    40.8";"    31.6";"    10.6";"     8.4"
"3408";"80200";"MBG0095";"GM1695";"    72.1";"    25.0";"    19.6";"     3.7";"    44.3";"    63.8";"    48.8";"    19.1";"    43.2";"    35.7";"    12.0";"    12.3"
"3409";"80200";"MBG0095";"GM1699";"    72.3";"    33.0";"    24.2";"     2.2";"    45.7";"    62.5";"    48.1";"    18.2";"    43.7";"    30.8";"    11.0";"    10.3"
"3410";"80200";"MBG0095";"GM0171";"    80.1";"    38.4";"    29.6";"     9.7";"    51.6";"    64.6";"    51.8";"    20.6";"    55.4";"    45.6";"    19.9";"     4.0"
