"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"Gemeentenaam_1";"SoortRegio_2";"Codering_3";"ErvarenGezondheidGoedZeerGoed_4";"VoldoetAanBeweegrichtlijn_5";"WekelijkseSporters_6";"Ondergewicht_7";"NormaalGewicht_8";"Overgewicht_9";"ErnstigOvergewicht_10";"Roker_11";"EenOfMeerLangdurigeAandoeningen_16";"BeperktVanwegeGezondheid_17";"ErnstigBeperktVanwegeGezondheid_18";"LangdurigeZiekteEnBeperkt_19";"BeperkingInBewegen_23";"LopenEnOfFietsenNaarSchoolOfWerk_34";"LopenNaarSchoolOfWerk_35";"FietsenNaarSchoolOfWerk_36"
"41735";"20300";"MW00000";"WK152512  ";"2020JJ00";"Teylingen                               ";"Wijk      ";"WK152512            ";"80.3";"49.8";"49.7";"1.9";"48.5";"49.1";"14.1";"14.5";"32.5";"30.5";"4.8";"28.7";"8.7";;;
"41738";"20300";"MW00000";"BU15251201";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251201          ";"80.9";"49";"49";"1.9";"49";"48.5";"14";"14.2";"31.7";"30.2";"4.6";"28.3";"8";;;
"41741";"20300";"MW00000";"BU15251202";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251202          ";"78.8";"49.3";"47.9";"1.9";"47.3";"49.6";"14.4";"14.2";"34.4";"32.4";"5.4";"30.6";"9.8";;;
"41744";"20300";"MW00000";"BU15251203";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251203          ";"83.7";"51.9";"45";"1.6";"42.9";"55";"13.9";"18.5";"33.6";"27.1";"3.3";"25.7";"4.6";;;
"41747";"20300";"MW00000";"BU15251204";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251204          ";"83.2";"51.7";"54.4";"1.9";"50.4";"47.8";"12.8";"13.8";"29.7";"26.8";"3.7";"25.3";"6.3";;;
"41750";"20300";"MW00000";"BU15251205";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251205          ";"80.8";"50.4";"53.2";"1.8";"50.5";"47.1";"12";"9.8";"34.5";"31.9";"4.9";"30.2";"9";;;
"41753";"20300";"MW00000";"BU15251206";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251206          ";"80.3";"48.2";"48.1";"1.9";"47.9";"49.5";"15.2";"16.6";"31.4";"29.6";"4.9";"27.5";"9.5";;;
"41756";"20300";"MW00000";"BU15251207";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251207          ";"82.2";"51.7";"52.2";"1.9";"49";"49.1";"13.6";"15.1";"29.9";"27.6";"3.8";"26";"7.4";;;
"41759";"20300";"MW00000";"BU15251208";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251208          ";"72.4";"47.4";"41";"2.2";"44.3";"54.1";"18.4";"20.6";"38";"37.8";"7.8";"36.2";"13.4";;;
"41762";"20300";"MW00000";"WK152513  ";"2020JJ00";"Teylingen                               ";"Wijk      ";"WK152513            ";"87.6";"53.7";"60.1";"2.1";"53.4";"45.6";"10.1";"11.8";"27.6";"23.7";"2.5";"22.4";"3.5";;;
"41765";"20300";"MW00000";"BU15251301";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251301          ";;;;;;;;;;;;;;;;
"41768";"20300";"MW00000";"BU15251302";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251302          ";"82.3";"50.1";"49.7";"1.3";"44.6";"55.2";"16.8";"19.2";"32.5";"26.3";"3.6";"25.4";"4.3";;;
"41771";"20300";"MW00000";"BU15251303";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251303          ";"88.3";"55.6";"64.6";"2.1";"53.3";"45.3";"8.9";"10.5";"26.6";"22.4";"2.3";"20.8";"3.1";;;
"41774";"20300";"MW00000";"BU15251304";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251304          ";"88.5";"52.2";"57.2";"2.3";"56.3";"42.7";"9.6";"11.3";"27.4";"24.7";"2.3";"23.6";"3.7";;;
"41777";"20300";"MW00000";"WK152514  ";"2020JJ00";"Teylingen                               ";"Wijk      ";"WK152514            ";"81";"50.1";"51.9";"1.9";"49.6";"47.6";"12.8";"13";"32.5";"30.7";"4.6";"28.7";"8.7";;;
"41780";"20300";"MW00000";"BU15251401";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251401          ";"81.2";"49.6";"54.1";"1.8";"52.4";"44.1";"10.1";"7.4";"34.1";"32.6";"4.5";"30.2";"10.6";;;
"41783";"20300";"MW00000";"BU15251402";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251402          ";"75.4";"46.6";"46.5";"1.7";"46";"50.9";"14.9";"12.5";"37.4";"37.3";"6.6";"35.3";"13.8";;;
"41786";"20300";"MW00000";"BU15251403";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251403          ";"82.9";"51.3";"53.1";"1.9";"48.9";"47.7";"12.9";"14.6";"30.2";"27.8";"3.7";"26";"6.3";;;
"41789";"20300";"MW00000";"BU15251404";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251404          ";"85.9";"55.4";"61.4";"2";"54.6";"42.9";"10.3";"11.9";"28.2";"25";"3";"23.4";"4.8";;;
"41792";"20300";"MW00000";"BU15251405";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251405          ";"81.1";"51.6";"50.6";"1.7";"46.8";"51.4";"15.5";"15.4";"32";"29.5";"4.3";"27.7";"7.3";;;
"41795";"20300";"MW00000";"BU15251406";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251406          ";"79.9";"48.4";"50.3";"2";"49.4";"47.5";"12.8";"14.1";"33.2";"31.6";"5";"29.6";"9.6";;;
"41798";"20300";"MW00000";"BU15251407";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251407          ";"85.2";"52";"55.5";"2";"54.9";"42.5";"8.7";"8.7";"30.6";"27.8";"3.5";"26";"6.6";;;
"41801";"20300";"MW00000";"BU15251408";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251408          ";"85.9";"53.2";"57.5";"1.8";"55";"42.8";"8.8";"8.5";"28.9";"26.7";"3.7";"25";"5.8";;;
"41804";"20300";"MW00000";"WK152515  ";"2020JJ00";"Teylingen                               ";"Wijk      ";"WK152515            ";"83.5";"51.2";"50";"1.8";"49.7";"48";"12.6";"12.2";"31";"28.5";"3.6";"26.6";"6";;;
"41807";"20300";"MW00000";"BU15251501";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251501          ";;;;;;;;;;;;;;;;
"41810";"20300";"MW00000";"BU15251502";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251502          ";"83.4";"51.1";"50.4";"1.9";"50.4";"47";"12.3";"12.5";"30.3";"28.4";"3.7";"26.2";"6.3";;;
"41813";"20300";"MW00000";"BU15251503";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15251503          ";"83.9";"51.5";"48.7";"1.6";"47.8";"51.2";"13.6";"11";"33.2";"28.7";"3.3";"27.7";"5.1";;;
"41816";"20300";"MW00000";"WK152521  ";"2020JJ00";"Teylingen                               ";"Wijk      ";"WK152521            ";"81.5";"51.3";"51.6";"1.9";"49.5";"48.4";"12.8";"13.4";"32.9";"30.5";"4.5";"28.5";"7.7";;;
"41819";"20300";"MW00000";"BU15252101";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15252101          ";"82.2";"51.8";"52.9";"1.9";"50.6";"47";"12";"12.7";"32";"29.7";"4.3";"27.8";"7.3";;;
"41822";"20300";"MW00000";"BU15252102";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15252102          ";"80.2";"50.2";"49.5";"1.8";"48";"50.2";"13.7";"14.2";"34.2";"32";"5";"29.7";"8.7";;;
"41825";"20300";"MW00000";"BU15252103";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15252103          ";"82.9";"53.4";"54.9";"2.2";"50.9";"46.7";"12.1";"12.9";"32.6";"28.8";"4.3";"27.7";"5.8";;;
"41828";"20300";"MW00000";"BU15252104";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15252104          ";"86.9";"55.3";"54.9";"1.8";"50.7";"47.2";"11.7";"13.1";"28.6";"24.1";"2.7";"22.7";"4.1";;;
"41831";"20300";"MW00000";"WK152522  ";"2020JJ00";"Teylingen                               ";"Wijk      ";"WK152522            ";"82.8";"50";"48.1";"1.8";"49";"48.9";"12.2";"12.7";"31.6";"29.3";"4.2";"27.4";"6.7";;;
"41834";"20300";"MW00000";"BU15252201";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15252201          ";"84.9";"54.6";"53.5";"1.5";"49.2";"49.3";"14.2";"15.1";"31.4";"26.7";"2.9";"25.2";"3.5";;;
"41837";"20300";"MW00000";"BU15252202";"2020JJ00";"Teylingen                               ";"Buurt     ";"BU15252202          ";"82.8";"49.9";"47.9";"1.8";"49";"48.9";"12.2";"12.6";"31.6";"29.4";"4.2";"27.5";"6.8";;;
"41840";"20300";"MW00000";"GM0716    ";"2020JJ00";"Tholen                                  ";"Gemeente  ";"GM0716              ";"78.4";"46.4";"38.5";"1.7";"42.8";"55.6";"17.5";"16.8";"31.5";"31.7";"4.3";"29.7";"9.1";;;
"41843";"20300";"MW00000";"WK071600  ";"2020JJ00";"Tholen                                  ";"Wijk      ";"WK071600            ";"78.5";"47.4";"42.9";"1.8";"43.5";"54.5";"16.9";"16.1";"31.8";"31.4";"4.4";"29.5";"9";;;
"41846";"20300";"MW00000";"BU07160000";"2020JJ00";"Tholen                                  ";"Buurt     ";"BU07160000          ";"78.3";"47.3";"43";"1.8";"43.3";"54.8";"17.1";"16.2";"31.9";"31.7";"4.5";"29.7";"9.2";;;
"41849";"20300";"MW00000";"BU07160009";"2020JJ00";"Tholen                                  ";"Buurt     ";"BU07160009          ";"83.6";"48";"39.1";"2.2";"49.5";"48.4";"12.6";"13.8";"27.6";"25.9";"2.9";"24.2";"5.5";;;
"41852";"20300";"MW00000";"WK071601  ";"2020JJ00";"Tholen                                  ";"Wijk      ";"WK071601            ";"78.6";"44.1";"37";"1.6";"44.4";"54.7";"17.9";"17.5";"31.3";"31.1";"4.4";"28.2";"8.8";;;
"41855";"20300";"MW00000";"BU07160100";"2020JJ00";"Tholen                                  ";"Buurt     ";"BU07160100          ";"77.9";"43.5";"37.4";"1.7";"43.5";"55.7";"19.1";"18.7";"31.7";"31.7";"4.8";"29";"9.7";;;
"41858";"20300";"MW00000";"BU07160109";"2020JJ00";"Tholen                                  ";"Buurt     ";"BU07160109          ";"80.8";"45.8";"35.8";"1.6";"47";"52";"14.4";"13.8";"30.2";"29.1";"3.3";"26";"6.3";;;
"41861";"20300";"MW00000";"WK071602  ";"2020JJ00";"Tholen                                  ";"Wijk      ";"WK071602            ";"79.9";"46";"36.7";"1.9";"45.3";"53.7";"17";"16.9";"29.4";"31.1";"3.8";"27.9";"7.9";;;
"41864";"20300";"MW00000";"BU07160200";"2020JJ00";"Tholen                                  ";"Buurt     ";"BU07160200          ";"79.8";"45.9";"36.8";"1.9";"45.1";"54";"17.2";"17.3";"29.4";"31.2";"3.8";"28";"8";;;
"41867";"20300";"MW00000";"BU07160209";"2020JJ00";"Tholen                                  ";"Buurt     ";"BU07160209          ";"80.7";"47.2";"35.8";"1.6";"47.6";"51.9";"15.5";"13.6";"29.8";"29.9";"3.7";"26.9";"7.2";;;
"41870";"20300";"MW00000";"WK071603  ";"2020JJ00";"Tholen                                  ";"Wijk      ";"WK071603            ";"75.8";"46.6";"35.2";"1.7";"42.4";"55.3";"18.7";"18.1";"33.7";"35";"5";"32.8";"10.7";;;
"41873";"20300";"MW00000";"BU07160300";"2020JJ00";"Tholen                                  ";"Buurt     ";"BU07160300          ";"75.2";"46.7";"34.8";"1.7";"41.9";"55.7";"19.3";"18.9";"34.3";"35.7";"5.2";"33.3";"11.2";;;
"41876";"20300";"MW00000";"BU07160309";"2020JJ00";"Tholen                                  ";"Buurt     ";"BU07160309          ";"80.4";"46.1";"38.2";"1.8";"46.5";"52";"14.3";"12.5";"29.5";"30.5";"3.3";"28.9";"6.9";;;
"41879";"20300";"MW00000";"WK071604  ";"2020JJ00";"Tholen                                  ";"Wijk      ";"WK071604            ";"78.3";"45";"33.5";"1.7";"42.4";"56.5";"17.2";"16.6";"31.7";"31.9";"4.3";"30.5";"9.3";;;
"41882";"20300";"MW00000";"BU07160400";"2020JJ00";"Tholen                                  ";"Buurt     ";"BU07160400          ";"77.7";"45";"33.5";"1.7";"42";"56.9";"17.4";"17";"32";"32.2";"4.4";"30.9";"9.6";;;
"41885";"20300";"MW00000";"BU07160409";"2020JJ00";"Tholen                                  ";"Buurt     ";"BU07160409          ";"82.2";"44.6";"33.6";"1.7";"45.1";"53.3";"15.8";"13.3";"29.1";"29.5";"3.4";"27.6";"7.4";;;
"41888";"20300";"MW00000";"WK071605  ";"2020JJ00";"Tholen                                  ";"Wijk      ";"WK071605            ";"78.9";"47.6";"37.8";"1.7";"41.5";"56.8";"17.3";"16";"30.9";"31.5";"4.2";"30";"8.9";;;
"41891";"20300";"MW00000";"BU07160500";"2020JJ00";"Tholen                                  ";"Buurt     ";"BU07160500          ";"78.7";"47.6";"37.8";"1.7";"41.2";"57.1";"17.5";"16.2";"31.2";"31.9";"4.3";"30.4";"9.1";;;
"41894";"20300";"MW00000";"BU07160509";"2020JJ00";"Tholen                                  ";"Buurt     ";"BU07160509          ";"84";"46.1";"37.5";"1.8";"48.3";"50";"13.5";"12.8";"25.9";"23.9";"2.3";"21.9";"4.6";;;
"41897";"20300";"MW00000";"WK071606  ";"2020JJ00";"Tholen                                  ";"Wijk      ";"WK071606            ";"78.7";"46.2";"37.7";"1.8";"43";"56.1";"17.9";"17.5";"31";"31";"4.3";"28.7";"9";;;
"41900";"20300";"MW00000";"BU07160600";"2020JJ00";"Tholen                                  ";"Buurt     ";"BU07160600          ";"78.1";"46.1";"37.3";"1.8";"42.4";"56.6";"18.4";"18.1";"31.5";"31.8";"4.4";"29.4";"9.5";;;
"41903";"20300";"MW00000";"BU07160609";"2020JJ00";"Tholen                                  ";"Buurt     ";"BU07160609          ";"84";"47.2";"41.2";"1.7";"47.6";"52";"13.9";"12.5";"26.4";"24.5";"2.8";"22.6";"4.9";;;
"41906";"20300";"MW00000";"WK071607  ";"2020JJ00";"Tholen                                  ";"Wijk      ";"WK071607            ";"79.5";"44.6";"36.7";"1.6";"40.5";"58";"18.3";"17";"30.5";"29.9";"3.8";"28.1";"8.3";;;
"41909";"20300";"MW00000";"BU07160700";"2020JJ00";"Tholen                                  ";"Buurt     ";"BU07160700          ";"79.2";"44.8";"36.9";"1.6";"40.5";"58";"18.7";"17";"30.7";"30";"3.8";"28.2";"8.7";;;
"41912";"20300";"MW00000";"BU07160709";"2020JJ00";"Tholen                                  ";"Buurt     ";"BU07160709          ";"82.5";"45.5";"36.6";"1.6";"43";"56.2";"15.9";"14.7";"27.9";"26.7";"2.9";"24.9";"6.3";;;
"41915";"20300";"MW00000";"BU07160710";"2020JJ00";"Tholen                                  ";"Buurt     ";"BU07160710          ";"78.3";"42.5";"34.9";"1.6";"38.1";"60.1";"18.1";"19.5";"32.6";"32.4";"4.2";"30.8";"7.4";;;
"41918";"20300";"MW00000";"GM0281    ";"2020JJ00";"Tiel                                    ";"Gemeente  ";"GM0281              ";"74.9";"45.7";"41.4";"1.8";"43.1";"55.7";"18.6";"21";"34.5";"33.5";"5.4";"31.8";"10.8";;;
"41921";"20300";"MW00000";"WK028100  ";"2020JJ00";"Tiel                                    ";"Wijk      ";"WK028100            ";"71.6";"44.4";"37.8";"1.9";"41.6";"57.2";"20.2";"23.9";"36.3";"36.1";"6.4";"34.2";"13.2";;;
"41924";"20300";"MW00000";"BU02810000";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810000          ";"71.9";"44.8";"41.7";"2";"45";"53.3";"18.3";"29.3";"36";"35.6";"6.5";"33.8";"11.4";;;
"41927";"20300";"MW00000";"BU02810001";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810001          ";"74.1";"45.6";"42.1";"2.2";"43.9";"54.7";"18.5";"23.5";"36.7";"35";"5.8";"33.5";"10.5";;;
"41930";"20300";"MW00000";"BU02810002";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810002          ";"68.9";"43.4";"33.7";"2.1";"40.7";"58";"21.7";"27";"35.1";"36";"6.9";"34.1";"15.5";;;
"41933";"20300";"MW00000";"BU02810003";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810003          ";"74.6";"45.7";"42.3";"1.8";"43";"56";"18.5";"20.9";"34.7";"34.2";"5.7";"32.6";"10.8";;;
"41936";"20300";"MW00000";"BU02810004";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810004          ";"76.5";"45.8";"43.1";"1.8";"45.5";"53.3";"15.8";"17.9";"35.6";"33.4";"4.8";"31.5";"10";;;
"41939";"20300";"MW00000";"BU02810005";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810005          ";"72.9";"44.7";"38.9";"1.8";"42";"56.7";"19.9";"22.7";"36.4";"35.8";"5.9";"33.9";"12.8";;;
"41942";"20300";"MW00000";"BU02810006";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810006          ";"68.6";"44.9";"33.3";"2";"39.3";"59.5";"22.6";"26.8";"39";"39.3";"7.5";"37.4";"15.7";;;
"41945";"20300";"MW00000";"BU02810007";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810007          ";"70.4";"45.1";"35.4";"1.9";"39";"59.9";"22.5";"25.4";"36.6";"37.4";"6.9";"35.3";"14.5";;;
"41948";"20300";"MW00000";"BU02810009";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810009          ";"77.8";"46.3";"43.9";"1.7";"43.1";"55.8";"18";"18.4";"33.4";"31.7";"4.5";"29.8";"8.5";;;
"41951";"20300";"MW00000";"BU02810010";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810010          ";"66.2";"40.9";"31.5";"2.2";"38.7";"60";"22.2";"23.1";"38.4";"39.4";"7.8";"36.8";"18";;;
"41954";"20300";"MW00000";"BU02810011";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810011          ";"66.8";"41";"30.9";"1.9";"38.9";"60";"22";"24";"39.7";"40.3";"7.8";"38.2";"17.7";;;
"41957";"20300";"MW00000";"WK028101  ";"2020JJ00";"Tiel                                    ";"Wijk      ";"WK028101            ";"74.7";"45.9";"41.5";"1.7";"43.2";"55.8";"18.3";"19.1";"36";"34.7";"5.5";"33.1";"11";;;
"41960";"20300";"MW00000";"BU02810100";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810100          ";"75.2";"45";"43";"1.7";"45";"54";"16.8";"15.9";"36.9";"35.1";"5.4";"33.6";"11.7";;;
"41963";"20300";"MW00000";"BU02810101";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810101          ";"71.8";"44.7";"35.7";"1.9";"39.4";"59.4";"21.5";"22.7";"36.7";"35.8";"6.2";"34";"12.8";;;
"41966";"20300";"MW00000";"BU02810102";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810102          ";"80.4";"50.5";"45.8";"1.4";"45.5";"54";"13.9";"17.8";"30.5";"28.2";"4.3";"26.5";"6.4";;;
"41969";"20300";"MW00000";"BU02810103";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810103          ";"73.7";"45.8";"41.1";"1.7";"42.7";"56.2";"18.9";"21.6";"36.4";"35.6";"5.9";"34.1";"11";;;
"41972";"20300";"MW00000";"BU02810104";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810104          ";"77";"48.2";"44.9";"1.6";"44.3";"54.9";"17.2";"16.8";"34.5";"32.6";"4.7";"31.2";"9";;;
"41975";"20300";"MW00000";"BU02810107";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810107          ";;;;;;;;;;;;;;;;
"41978";"20300";"MW00000";"BU02810108";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810108          ";"81.3";"46.5";"47.2";"1.9";"49.2";"49.6";"14";"14.8";"29.6";"28.2";"3.8";"26.7";"6.3";;;
"41981";"20300";"MW00000";"BU02810109";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810109          ";"83.7";"46.7";"49.7";"2";"48.7";"49.4";"13.3";"18";"25.2";"24.2";"2.6";"22.2";"4.2";;;
"41984";"20300";"MW00000";"WK028102  ";"2020JJ00";"Tiel                                    ";"Wijk      ";"WK028102            ";"81.1";"45.1";"42.9";"1.7";"45.7";"52.9";"15.8";"17";"30";"29";"3.8";"27.3";"6.7";;;
"41987";"20300";"MW00000";"BU02810200";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810200          ";"78.2";"43.9";"41.7";"1.8";"42.7";"55.9";"18.4";"18.8";"32.1";"30.6";"4.9";"28.6";"7.3";;;
"41990";"20300";"MW00000";"BU02810201";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810201          ";"80.4";"45.1";"43.3";"1.6";"44.8";"53.7";"15.3";"16";"29.4";"28.9";"3.4";"27.1";"7.1";;;
"41993";"20300";"MW00000";"BU02810208";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810208          ";"84.5";"48.7";"46.2";"1.4";"50";"48.7";"12.8";"16.6";"28.2";"27.6";"3.6";"26.6";"6.3";;;
"41996";"20300";"MW00000";"BU02810209";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810209          ";"84.3";"44.6";"42.2";"1.8";"48.5";"50";"14.4";"15.5";"28.5";"27.4";"2.8";"26.1";"5.8";;;
"41999";"20300";"MW00000";"WK028103  ";"2020JJ00";"Tiel                                    ";"Wijk      ";"WK028103            ";"81";"48.6";"48.6";"1.8";"45.7";"53.1";"16.2";"17.5";"29.9";"27.6";"3.5";"26.1";"6.1";;;
"42002";"20300";"MW00000";"BU02810300";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810300          ";"81.6";"49.4";"49.5";"1.8";"45.8";"53.1";"15.5";"16.1";"30.6";"27.7";"3.4";"26.1";"5.7";;;
"42005";"20300";"MW00000";"BU02810301";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810301          ";"80.9";"49.3";"47.5";"1.7";"45.6";"53.3";"16.2";"17.4";"30.9";"28";"3.6";"26.5";"6.3";;;
"42008";"20300";"MW00000";"BU02810302";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810302          ";"80.5";"48.7";"49.1";"1.8";"45";"53.4";"16.7";"17.4";"29.8";"28.2";"3.6";"26.7";"6.3";;;
"42011";"20300";"MW00000";"BU02810303";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810303          ";"81.1";"47.5";"48.8";"1.7";"46.3";"52.6";"16.5";"18.8";"28.6";"26.6";"3.5";"25.1";"5.9";;;
"42014";"20300";"MW00000";"BU02810304";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810304          ";"83.3";"49.9";"53.7";"1.9";"48.3";"50.3";"13.4";"14.8";"30.2";"27.5";"3.2";"26.1";"5.4";;;
"42017";"20300";"MW00000";"BU02810305";"2020JJ00";"Tiel                                    ";"Buurt     ";"BU02810305          ";"84";"45.3";"46.1";"1.4";"46.6";"52.4";"12.5";"14.3";"28.8";"26";"3.5";"24.7";"6.1";;;
